Unnamed: 0,Date,Manufacturing_Date,Expiry_Date,Days_to_Expiry_at_Sale,Is_Near_Expiry_At_Sale,Product_ID,Product_Name,Category,Company_Name,Is_Perishable,Shelf_Life_Days,Storage_Temperature,Lot_ID,Stock_Batch_Quantity,Quantity_Stocked,Quantity_Sold,Wastage_Units,On_Hand_After_Sale,Near_Expiry_Units,Price_per_Unit,Revenue,Feedback_Score,Supermarket_Branch
7417,2023-12-27,2023-06-25,2024-05-31,156,False,8377,Packaged Water 1L,Beverages,Bisleri,False,341,Ambient (20-25°C),LOT-20230625-796,915,786,370,22,394,52,82.27,30439.9,3,Supermarket A - Indiranagar
7418,2025-05-20,2025-05-14,2025-05-20,0,True,6683,Brown Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20250514-491,341,204,93,19,92,92,58.88,5475.84,1,Supermarket A - Indiranagar
7419,2023-12-29,2023-12-21,2023-12-30,1,True,3027,Banana,Fruits,FreshFarms,True,9,Cool (10-15°C),LOT-20231221-286,870,667,326,36,305,305,46.29,15090.54,4,Supermarket A - Indiranagar
7420,2024-09-10,2024-05-11,2024-10-24,44,False,9987,Biscuit 200g,Snacks,Parle,False,166,Ambient (20-25°C),LOT-20240511-830,1196,383,166,8,209,39,134.75,22368.5,2,Supermarket A - Indiranagar
7421,2025-05-24,2025-05-23,2025-05-26,2,True,6340,Croissant,Bakery,Local Bakery,True,3,Ambient (20-25°C),LOT-20250523-894,572,415,209,19,187,187,45.51,9511.59,3,Supermarket A - Indiranagar
7422,2024-04-05,2024-04-05,2024-04-09,4,False,6430,Sandwich Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20240405-447,361,231,131,9,91,2,95.37,12493.47,5,Supermarket A - Indiranagar
7423,2024-01-28,2023-11-22,2024-09-21,237,False,8560,Packaged Water 1L,Beverages,Bisleri,False,304,Ambient (20-25°C),LOT-20231122-660,703,354,109,13,232,4,93.59,10201.31,3,Supermarket A - Indiranagar
7424,2025-03-02,2025-02-26,2025-03-06,4,False,4314,Onion,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20250226-561,951,641,264,46,331,74,23.1,6098.4,4,Supermarket A - Indiranagar
7425,2025-01-10,2025-01-08,2025-01-11,1,True,6608,Sandwich Bread,Bakery,Britannia,True,3,Ambient (20-25°C),LOT-20250108-616,561,400,244,17,139,139,57.95,14139.8,5,Supermarket A - Indiranagar
7426,2024-03-03,2024-02-25,2024-03-12,9,False,3601,Mango,Fruits,FreshFarms,True,16,Cool (10-15°C),LOT-20240225-100,324,138,57,7,74,9,87.88,5009.16,4,Supermarket A - Indiranagar
7427,2024-12-09,2024-12-07,2024-12-12,3,True,7148,Mutton Curry Cut 500g,Meat,Licious,True,5,Frozen (-18°C),LOT-20241207-978,712,542,235,29,278,278,343.36,80689.6,4,Supermarket A - Indiranagar
7428,2023-08-09,2023-08-01,2023-08-09,0,True,3596,Apple,Fruits,Del Monte,True,8,Cool (10-15°C),LOT-20230801-453,209,92,38,5,49,49,55.45,2107.1,4,Supermarket A - Indiranagar
7429,2025-06-08,2025-06-04,2025-06-10,2,True,6693,Croissant,Bakery,Local Bakery,True,6,Ambient (20-25°C),LOT-20250604-720,245,201,154,6,41,41,67.77,10436.58,5,Supermarket A - Indiranagar
7430,2024-11-16,2024-11-16,2024-11-29,13,False,7087,Chicken Breast 500g,Meat,Licious,True,13,Frozen (-18°C),LOT-20241116-676,463,298,119,14,165,1,281.18,33460.42,4,Supermarket A - Indiranagar
7431,2025-08-18,2025-01-01,2025-11-22,96,False,9180,Chocolate Bar 45g,Snacks,Cadbury,False,325,Ambient (20-25°C),LOT-20250101-336,914,577,267,12,298,36,97.17,25944.39,3,Supermarket A - Indiranagar
7432,2024-09-05,2024-09-04,2024-09-08,3,True,6201,Pav 6pc,Bakery,Modern Foods,True,4,Ambient (20-25°C),LOT-20240904-805,552,289,146,11,132,132,71.79,10481.34,5,Supermarket A - Indiranagar
7433,2025-09-09,2025-06-08,2025-10-20,41,False,8138,Cold Coffee 200ml,Beverages,Nestlé,False,134,Ambient (20-25°C),LOT-20250608-817,970,793,218,22,553,123,56.84,12391.12,2,Supermarket A - Indiranagar
7434,2024-03-09,2024-03-09,2024-07-27,140,False,8132,Cold Coffee 200ml,Beverages,Nestlé,False,140,Ambient (20-25°C),LOT-20240309-631,919,751,370,15,366,92,44.88,16605.6,4,Supermarket A - Indiranagar
7435,2023-10-04,2023-10-04,2023-10-14,10,False,4516,Spinach,Vegetables,FarmGate,True,10,Cool (10-15°C),LOT-20231004-671,489,437,169,25,243,51,19.3,3261.7,2,Supermarket A - Indiranagar
7436,2024-12-22,2024-12-15,2024-12-27,5,False,5992,Paneer 200g,Dairy,Nandini,True,12,Chilled (2-4°C),LOT-20241215-143,413,235,86,19,130,34,90.91,7818.26,4,Supermarket A - Indiranagar
7437,2024-12-08,2024-12-08,2024-12-16,8,False,4804,Tomato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20241208-352,145,104,84,3,17,3,48.62,4084.08,5,Supermarket A - Indiranagar
7438,2024-06-23,2024-06-17,2024-06-24,1,True,7812,Eggs Dozen,Meat,Local Farm,True,7,Frozen (-18°C),LOT-20240617-415,615,401,168,23,210,210,114.75,19278.0,4,Supermarket A - Indiranagar
7439,2024-06-02,2024-05-21,2024-06-09,7,False,3893,Orange,Fruits,Del Monte,True,19,Cool (10-15°C),LOT-20240521-223,403,311,118,29,164,5,91.27,10769.86,5,Supermarket A - Indiranagar
7440,2024-07-25,2024-07-14,2024-07-31,6,False,3024,Apple,Fruits,Del Monte,True,17,Cool (10-15°C),LOT-20240714-736,553,284,94,22,168,50,60.43,5680.42,4,Supermarket A - Indiranagar
7441,2025-06-11,2025-06-10,2025-06-16,5,False,7754,Fish Fillet 500g,Meat,FreshToHome,True,6,Frozen (-18°C),LOT-20250610-546,515,299,133,24,142,16,202.29,26904.57,2,Supermarket A - Indiranagar
7442,2023-11-19,2023-10-28,2023-11-20,1,True,5484,Butter 100g,Dairy,Amul,True,23,Chilled (2-4°C),LOT-20231028-614,480,408,246,17,145,145,54.92,13510.32,3,Supermarket A - Indiranagar
7443,2023-02-09,2023-01-23,2024-01-18,343,False,9704,Chocolate Bar 45g,Snacks,Cadbury,False,360,Ambient (20-25°C),LOT-20230123-232,865,601,255,21,325,28,63.39,16164.45,5,Supermarket A - Indiranagar
7444,2024-10-14,2024-10-05,2024-10-14,0,True,4928,Onion,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20241005-624,318,264,143,14,107,107,58.85,8415.55,1,Supermarket A - Indiranagar
7445,2023-11-12,2023-11-06,2023-11-14,2,True,4995,Carrot,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20231106-507,474,199,125,11,63,63,26.53,3316.25,2,Supermarket A - Indiranagar
7446,2025-09-08,2025-05-28,2025-09-23,15,False,8955,Packaged Water 1L,Beverages,Bisleri,False,118,Ambient (20-25°C),LOT-20250528-257,1173,1068,366,42,660,81,115.31,42203.46,4,Supermarket A - Indiranagar
7447,2024-12-12,2024-11-18,2024-12-17,5,False,5784,Butter 100g,Dairy,Amul,True,29,Chilled (2-4°C),LOT-20241118-626,590,459,222,23,214,21,88.59,19666.98,3,Supermarket A - Indiranagar
7448,2024-01-12,2024-01-10,2024-01-17,5,False,3291,Apple,Fruits,Del Monte,True,7,Cool (10-15°C),LOT-20240110-458,530,416,240,28,148,41,104.23,25015.2,5,Supermarket A - Indiranagar
7449,2025-04-17,2025-04-17,2025-04-28,11,False,4608,Potato,Vegetables,Namdhari,True,11,Cool (10-15°C),LOT-20250417-392,648,569,338,24,207,60,17.57,5938.66,5,Supermarket A - Indiranagar
7450,2024-04-19,2024-04-08,2024-04-20,1,True,7593,Fish Fillet 500g,Meat,FreshToHome,True,12,Frozen (-18°C),LOT-20240408-454,596,383,220,23,140,140,129.82,28560.4,4,Supermarket A - Indiranagar
7451,2024-07-23,2024-07-16,2024-07-27,4,False,4272,Spinach,Vegetables,FarmGate,True,11,Cool (10-15°C),LOT-20240716-556,361,281,126,18,137,20,54.19,6827.94,4,Supermarket A - Indiranagar
7452,2025-04-29,2025-04-25,2026-04-12,348,False,8629,Cold Coffee 200ml,Beverages,Nestlé,False,352,Ambient (20-25°C),LOT-20250425-355,912,536,316,12,208,10,47.72,15079.52,3,Supermarket A - Indiranagar
7453,2023-04-07,2023-02-03,2023-05-11,34,False,8264,Orange Juice 1L,Beverages,Real,False,97,Ambient (20-25°C),LOT-20230203-956,873,731,223,31,477,94,22.28,4968.44,4,Supermarket A - Indiranagar
7454,2025-02-10,2025-01-24,2025-02-21,11,False,5818,Curd 400g,Dairy,Amul,True,28,Chilled (2-4°C),LOT-20250124-726,548,376,164,23,189,0,118.73,19471.72,5,Supermarket A - Indiranagar
7455,2024-12-27,2024-12-09,2024-12-27,0,True,5070,Yogurt Cup,Dairy,Nestlé,True,18,Chilled (2-4°C),LOT-20241209-250,542,489,227,38,224,224,59.64,13538.28,2,Supermarket A - Indiranagar
7456,2024-03-13,2024-02-23,2024-03-19,6,False,5695,Paneer 200g,Dairy,Nandini,True,25,Chilled (2-4°C),LOT-20240223-118,657,530,302,29,199,12,109.92,33195.84,4,Supermarket A - Indiranagar
7457,2023-06-28,2023-06-21,2023-07-04,6,False,4391,Onion,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20230621-450,457,354,131,30,193,48,29.2,3825.2,4,Supermarket A - Indiranagar
7458,2024-11-21,2024-10-21,2025-05-25,185,False,8603,Soda 500ml,Beverages,Coca-Cola,False,216,Ambient (20-25°C),LOT-20241021-331,948,842,413,19,410,25,84.86,35047.18,4,Supermarket A - Indiranagar
7459,2025-05-21,2025-05-18,2025-05-24,3,True,7862,Mutton Curry Cut 500g,Meat,Licious,True,6,Frozen (-18°C),LOT-20250518-469,745,569,198,52,319,319,230.18,45575.64,5,Supermarket A - Indiranagar
7460,2024-12-16,2024-12-14,2024-12-25,9,False,5664,Butter 100g,Dairy,Amul,True,11,Chilled (2-4°C),LOT-20241214-374,399,292,193,11,88,0,102.28,19740.04,4,Supermarket A - Indiranagar
7461,2024-08-15,2024-08-08,2024-08-16,1,True,4482,Tomato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240808-154,478,343,210,13,120,120,27.29,5730.9,4,Supermarket A - Indiranagar
7462,2024-08-15,2024-08-12,2024-08-18,3,True,7430,Mutton Curry Cut 500g,Meat,Licious,True,6,Frozen (-18°C),LOT-20240812-839,713,393,199,24,170,170,227.57,45286.43,4,Supermarket A - Indiranagar
7463,2025-07-24,2024-12-30,2025-09-10,48,False,8805,Orange Juice 1L,Beverages,Real,False,254,Ambient (20-25°C),LOT-20241230-755,953,611,196,21,394,37,15.23,2985.08,3,Supermarket A - Indiranagar
7464,2024-10-01,2024-09-28,2024-10-01,0,True,6175,Croissant,Bakery,Local Bakery,True,3,Ambient (20-25°C),LOT-20240928-624,621,545,312,24,209,209,78.83,24594.96,3,Supermarket A - Indiranagar
7465,2024-02-29,2024-02-17,2024-03-16,16,False,5167,Milk 500ml,Dairy,Amul,True,28,Chilled (2-4°C),LOT-20240217-110,609,346,198,23,125,33,113.47,22467.06,4,Supermarket A - Indiranagar
7466,2023-11-25,2023-11-05,2023-11-27,2,True,5630,Paneer 200g,Dairy,Nandini,True,22,Chilled (2-4°C),LOT-20231105-378,621,371,179,27,165,165,104.63,18728.77,3,Supermarket A - Indiranagar
7467,2023-11-23,2023-11-22,2023-11-30,7,False,4931,Carrot,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20231122-299,632,316,166,13,137,10,56.85,9437.1,4,Supermarket A - Indiranagar
7468,2023-10-21,2023-10-16,2023-10-22,1,True,6092,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20231016-430,418,310,119,21,170,170,33.02,3929.38,3,Supermarket A - Indiranagar
7469,2023-09-22,2023-09-19,2023-09-22,0,True,6547,Brown Bread,Bakery,Britannia,True,3,Ambient (20-25°C),LOT-20230919-746,560,319,149,20,150,150,27.9,4157.1,3,Supermarket A - Indiranagar
7470,2024-03-31,2024-03-26,2024-04-06,6,False,4895,Carrot,Vegetables,FarmGate,True,11,Cool (10-15°C),LOT-20240326-823,531,394,249,17,128,8,51.66,12863.34,5,Supermarket A - Indiranagar
7471,2024-04-08,2024-04-03,2024-04-11,3,True,7630,Chicken Breast 500g,Meat,Licious,True,8,Frozen (-18°C),LOT-20240403-823,814,467,170,32,265,265,271.35,46129.5,3,Supermarket A - Indiranagar
7472,2025-03-07,2025-02-21,2025-03-11,4,False,3904,Pomegranate,Fruits,FreshFarms,True,18,Cool (10-15°C),LOT-20250221-761,537,428,169,24,235,40,54.2,9159.8,4,Supermarket A - Indiranagar
7473,2023-06-28,2023-06-19,2023-07-03,5,False,5626,Yogurt Cup,Dairy,Nestlé,True,14,Chilled (2-4°C),LOT-20230619-228,477,358,112,22,224,64,41.46,4643.52,4,Supermarket A - Indiranagar
7474,2023-09-07,2023-08-31,2023-09-12,5,False,4949,Tomato,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20230831-788,717,357,200,25,132,23,23.98,4796.0,4,Supermarket A - Indiranagar
7475,2023-07-22,2023-07-21,2023-08-07,16,False,3236,Orange,Fruits,Del Monte,True,17,Cool (10-15°C),LOT-20230721-461,572,420,269,13,138,14,80.85,21748.65,4,Supermarket A - Indiranagar
7476,2024-06-25,2024-06-23,2024-06-30,5,False,4673,Onion,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20240623-842,480,366,185,14,167,28,35.57,6580.45,4,Supermarket A - Indiranagar
7477,2023-09-25,2023-09-24,2023-09-30,5,False,6648,Croissant,Bakery,Local Bakery,True,6,Ambient (20-25°C),LOT-20230924-449,535,306,170,22,114,30,108.53,18450.1,4,Supermarket A - Indiranagar
7478,2024-01-02,2024-01-01,2024-01-05,3,True,6514,Sandwich Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20240101-980,501,356,190,14,152,152,119.88,22777.2,4,Supermarket A - Indiranagar
7479,2024-09-09,2024-09-05,2024-09-13,4,False,3910,Orange,Fruits,Del Monte,True,8,Cool (10-15°C),LOT-20240905-549,582,375,146,35,194,6,93.73,13684.58,4,Supermarket A - Indiranagar
7480,2024-02-07,2023-10-02,2024-02-12,5,True,9909,Chocolate Bar 45g,Snacks,Cadbury,False,133,Ambient (20-25°C),LOT-20231002-347,861,399,95,19,285,285,22.93,2178.35,3,Supermarket A - Indiranagar
7481,2025-05-20,2025-02-28,2025-09-17,120,False,8628,Soda 500ml,Beverages,Coca-Cola,False,201,Ambient (20-25°C),LOT-20250228-744,943,651,290,28,333,3,88.64,25705.6,5,Supermarket A - Indiranagar
7482,2024-07-14,2024-07-09,2024-07-17,3,True,4807,Potato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240709-396,745,745,417,39,289,289,42.61,17768.37,3,Supermarket A - Indiranagar
7483,2023-06-01,2023-05-25,2023-06-14,13,False,3780,Mango,Fruits,FreshFarms,True,20,Cool (10-15°C),LOT-20230525-969,486,293,165,13,115,4,60.32,9952.8,5,Supermarket A - Indiranagar
7484,2023-05-09,2023-05-03,2023-05-11,2,True,3345,Apple,Fruits,Del Monte,True,8,Cool (10-15°C),LOT-20230503-538,486,377,213,28,136,136,94.97,20228.61,5,Supermarket A - Indiranagar
7485,2025-04-10,2024-09-10,2025-04-22,12,False,9232,Masala Namkeen 150g,Snacks,Haldiram's,False,224,Ambient (20-25°C),LOT-20240910-773,964,736,236,28,472,43,38.0,8968.0,4,Supermarket A - Indiranagar
7486,2023-02-01,2023-02-01,2023-02-06,5,False,7411,Fish Fillet 500g,Meat,FreshToHome,True,5,Frozen (-18°C),LOT-20230201-607,531,362,172,19,171,9,360.69,62038.68,5,Supermarket A - Indiranagar
7487,2023-12-21,2023-12-12,2023-12-23,2,True,7011,Eggs Dozen,Meat,Local Farm,True,11,Frozen (-18°C),LOT-20231212-508,386,283,143,17,123,123,193.23,27631.89,4,Supermarket A - Indiranagar
7488,2023-05-28,2023-05-05,2023-10-27,152,False,8487,Cold Coffee 200ml,Beverages,Nestlé,False,175,Ambient (20-25°C),LOT-20230505-329,728,541,165,14,362,29,107.77,17782.05,5,Supermarket A - Indiranagar
7489,2023-01-19,2023-01-08,2023-01-27,8,False,3456,Mango,Fruits,FreshFarms,True,19,Cool (10-15°C),LOT-20230108-931,292,145,87,8,50,3,52.64,4579.68,2,Supermarket A - Indiranagar
7490,2024-06-28,2024-05-08,2024-10-10,104,False,9112,Biscuit 200g,Snacks,Parle,False,155,Ambient (20-25°C),LOT-20240508-228,756,522,219,18,285,19,62.31,13645.89,4,Supermarket A - Indiranagar
7491,2023-12-22,2023-12-18,2023-12-22,0,True,6490,Pav 6pc,Bakery,Modern Foods,True,4,Ambient (20-25°C),LOT-20231218-436,333,194,110,9,75,75,39.69,4365.9,3,Supermarket A - Indiranagar
7492,2024-10-24,2024-08-30,2025-03-26,153,False,8795,Soda 500ml,Beverages,Coca-Cola,False,208,Ambient (20-25°C),LOT-20240830-584,890,622,295,11,316,83,64.54,19039.3,3,Supermarket A - Indiranagar
7493,2025-03-21,2025-03-14,2025-03-25,4,False,3353,Mango,Fruits,FreshFarms,True,11,Cool (10-15°C),LOT-20250314-718,268,237,95,15,127,24,116.48,11065.6,3,Supermarket A - Indiranagar
7494,2023-10-25,2023-08-14,2024-06-01,220,False,9372,Chocolate Bar 45g,Snacks,Cadbury,False,292,Ambient (20-25°C),LOT-20230814-973,703,604,157,18,429,110,61.85,9710.45,3,Supermarket A - Indiranagar
7495,2023-07-31,2023-02-19,2023-09-05,36,False,9287,Biscuit 200g,Snacks,Parle,False,198,Ambient (20-25°C),LOT-20230219-122,881,496,162,9,325,40,148.31,24026.22,4,Supermarket A - Indiranagar
7496,2024-03-22,2023-11-29,2024-04-02,11,False,8591,Packaged Water 1L,Beverages,Bisleri,False,125,Ambient (20-25°C),LOT-20231129-477,1053,602,163,19,420,62,82.83,13501.29,4,Supermarket A - Indiranagar
7497,2023-01-08,2023-01-03,2023-01-08,0,True,6677,Brown Bread,Bakery,Britannia,True,5,Ambient (20-25°C),LOT-20230103-267,401,311,64,19,228,228,102.55,6563.2,2,Supermarket A - Indiranagar
7498,2025-01-18,2025-01-15,2025-01-25,7,False,3882,Orange,Fruits,Del Monte,True,10,Cool (10-15°C),LOT-20250115-623,361,214,86,19,109,0,32.83,2823.38,4,Supermarket A - Indiranagar
7499,2025-02-10,2024-04-29,2025-02-28,18,False,9251,Chocolate Bar 45g,Snacks,Cadbury,False,305,Ambient (20-25°C),LOT-20240429-326,1046,873,392,20,461,2,63.09,24731.28,4,Supermarket A - Indiranagar
7500,2024-07-20,2024-07-08,2024-07-27,7,False,5055,Curd 400g,Dairy,Amul,True,19,Chilled (2-4°C),LOT-20240708-940,451,367,182,26,159,27,33.31,6062.42,3,Supermarket A - Indiranagar
7501,2024-11-21,2024-11-21,2024-12-03,12,False,4237,Spinach,Vegetables,FarmGate,True,12,Cool (10-15°C),LOT-20241121-397,407,288,201,9,78,1,33.76,6785.76,4,Supermarket A - Indiranagar
7502,2025-10-14,2025-06-07,2026-02-17,126,False,8604,Orange Juice 1L,Beverages,Real,False,255,Ambient (20-25°C),LOT-20250607-229,1080,971,334,40,597,120,43.13,14405.42,5,Supermarket A - Indiranagar
7503,2024-09-06,2024-09-01,2024-09-07,1,True,6494,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20240901-898,602,507,259,26,222,222,72.65,18816.35,3,Supermarket A - Indiranagar
7504,2023-07-06,2023-06-24,2023-10-28,114,False,8530,Cold Coffee 200ml,Beverages,Nestlé,False,126,Ambient (20-25°C),LOT-20230624-569,1047,688,235,23,430,30,59.84,14062.4,4,Supermarket A - Indiranagar
7505,2023-02-09,2023-02-07,2023-02-12,3,True,6482,Sandwich Bread,Bakery,Britannia,True,5,Ambient (20-25°C),LOT-20230207-278,730,442,235,24,183,183,57.45,13500.75,4,Supermarket A - Indiranagar
7506,2025-04-18,2025-03-06,2025-06-24,67,False,8064,Cold Coffee 200ml,Beverages,Nestlé,False,110,Ambient (20-25°C),LOT-20250306-309,810,658,184,23,451,61,38.58,7098.72,5,Supermarket A - Indiranagar
7507,2024-12-09,2024-11-26,2025-03-18,99,False,8502,Mango Juice 1L,Beverages,Paper Boat,False,112,Ambient (20-25°C),LOT-20241126-844,845,629,277,13,339,62,40.65,11260.05,5,Supermarket A - Indiranagar
7508,2023-01-13,2023-01-01,2023-01-17,4,False,3152,Mango,Fruits,FreshFarms,True,16,Cool (10-15°C),LOT-20230101-479,487,354,160,20,174,30,78.61,12577.6,5,Supermarket A - Indiranagar
7509,2025-02-07,2024-08-11,2025-06-06,119,False,9062,Chocolate Bar 45g,Snacks,Cadbury,False,299,Ambient (20-25°C),LOT-20240811-751,847,554,310,17,227,53,19.68,6100.8,2,Supermarket A - Indiranagar
7510,2023-02-24,2023-02-05,2023-02-27,3,True,5536,Curd 400g,Dairy,Amul,True,22,Chilled (2-4°C),LOT-20230205-685,499,399,193,27,179,179,92.88,17925.84,3,Supermarket A - Indiranagar
7511,2024-03-04,2024-02-15,2024-03-05,1,True,5646,Curd 400g,Dairy,Amul,True,19,Chilled (2-4°C),LOT-20240215-328,407,362,257,11,94,94,99.81,25651.17,3,Supermarket A - Indiranagar
7512,2024-10-02,2024-09-27,2024-10-05,3,True,4232,Potato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240927-925,402,297,210,10,77,77,30.77,6461.7,4,Supermarket A - Indiranagar
7513,2025-06-19,2025-06-14,2025-06-26,7,False,5768,Paneer 200g,Dairy,Nandini,True,12,Chilled (2-4°C),LOT-20250614-393,575,566,343,27,196,36,106.24,36440.32,4,Supermarket A - Indiranagar
7514,2024-06-22,2024-06-17,2024-06-25,3,True,3604,Grapes,Fruits,Reliance Fresh,True,8,Cool (10-15°C),LOT-20240617-175,431,313,105,24,184,184,37.59,3946.95,4,Supermarket A - Indiranagar
7515,2024-07-23,2024-07-21,2024-07-29,6,False,3945,Grapes,Fruits,Reliance Fresh,True,8,Cool (10-15°C),LOT-20240721-860,405,295,139,19,137,36,75.08,10436.12,5,Supermarket A - Indiranagar
7516,2025-04-23,2025-04-17,2025-04-24,1,True,4721,Onion,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20250417-623,472,453,259,22,172,172,31.21,8083.39,4,Supermarket A - Indiranagar
7517,2024-04-26,2024-04-21,2024-05-05,9,False,3268,Apple,Fruits,Del Monte,True,14,Cool (10-15°C),LOT-20240421-818,458,357,152,29,176,47,88.34,13427.68,4,Supermarket A - Indiranagar
7518,2023-07-18,2023-07-16,2023-07-20,2,True,6954,Brown Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20230716-918,421,389,174,27,188,188,31.05,5402.7,4,Supermarket A - Indiranagar
7519,2024-01-17,2024-01-14,2024-01-20,3,True,6984,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20240114-310,701,444,267,22,155,155,76.66,20468.22,4,Supermarket A - Indiranagar
7520,2023-09-27,2023-09-24,2023-10-07,10,False,4470,Onion,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20230924-694,574,304,116,21,167,18,31.32,3633.12,5,Supermarket A - Indiranagar
7521,2025-03-07,2025-03-07,2025-03-25,18,False,3229,Mango,Fruits,FreshFarms,True,18,Cool (10-15°C),LOT-20250307-900,740,504,397,15,92,7,107.66,42741.02,5,Supermarket A - Indiranagar
7522,2025-03-22,2025-03-22,2025-07-25,125,False,9846,Biscuit 200g,Snacks,Parle,False,125,Ambient (20-25°C),LOT-20250322-136,700,496,319,11,166,11,37.56,11981.64,5,Supermarket A - Indiranagar
7523,2023-12-15,2023-12-05,2023-12-16,1,True,3491,Mango,Fruits,FreshFarms,True,11,Cool (10-15°C),LOT-20231205-209,255,136,52,12,72,72,43.84,2279.68,4,Supermarket A - Indiranagar
7524,2023-12-28,2023-12-24,2023-12-29,1,True,6271,Brown Bread,Bakery,Britannia,True,5,Ambient (20-25°C),LOT-20231224-208,610,433,152,37,244,244,90.29,13724.08,4,Supermarket A - Indiranagar
7525,2025-02-12,2025-02-10,2025-03-02,18,False,5946,Butter 100g,Dairy,Amul,True,20,Chilled (2-4°C),LOT-20250210-963,419,245,170,8,67,10,48.4,8228.0,4,Supermarket A - Indiranagar
7526,2025-06-15,2025-06-04,2025-06-15,0,True,3642,Banana,Fruits,FreshFarms,True,11,Cool (10-15°C),LOT-20250604-612,712,432,224,23,185,185,88.92,19918.08,2,Supermarket A - Indiranagar
7527,2023-10-04,2023-09-23,2023-10-06,2,True,4196,Tomato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20230923-221,511,257,128,23,106,106,48.17,6165.76,4,Supermarket A - Indiranagar
7528,2024-11-01,2024-10-22,2024-11-03,2,True,5565,Curd 400g,Dairy,Amul,True,12,Chilled (2-4°C),LOT-20241022-642,499,441,191,36,214,214,75.35,14391.85,3,Supermarket A - Indiranagar
7529,2023-08-01,2023-05-23,2023-11-28,119,False,8580,Mango Juice 1L,Beverages,Paper Boat,False,189,Ambient (20-25°C),LOT-20230523-643,777,506,161,28,317,53,87.63,14108.43,4,Supermarket A - Indiranagar
7530,2023-06-20,2023-03-26,2024-02-15,240,False,9711,Potato Chips 100g,Snacks,Lays,False,326,Ambient (20-25°C),LOT-20230326-636,792,466,170,16,280,4,130.6,22202.0,3,Supermarket A - Indiranagar
7531,2024-06-14,2024-06-09,2024-11-15,154,False,9790,Biscuit 200g,Snacks,Parle,False,159,Ambient (20-25°C),LOT-20240609-286,759,604,336,16,252,15,123.76,41583.36,4,Supermarket A - Indiranagar
7532,2024-05-15,2024-05-13,2024-05-17,2,True,6826,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20240513-811,449,357,260,7,90,90,88.2,22932.0,3,Supermarket A - Indiranagar
7533,2025-04-04,2025-02-05,2025-11-04,214,False,8041,Soda 500ml,Beverages,Coca-Cola,False,272,Ambient (20-25°C),LOT-20250205-988,973,809,318,31,460,17,93.45,29717.1,5,Supermarket A - Indiranagar
7534,2024-07-18,2024-07-09,2024-07-20,2,True,7270,Eggs Dozen,Meat,Local Farm,True,11,Frozen (-18°C),LOT-20240709-798,383,247,124,15,108,108,113.37,14057.88,3,Supermarket A - Indiranagar
7535,2024-01-05,2023-12-28,2024-01-09,4,False,3637,Orange,Fruits,Del Monte,True,12,Cool (10-15°C),LOT-20231228-939,559,395,209,25,161,1,70.28,14688.52,3,Supermarket A - Indiranagar
7536,2024-12-29,2024-12-22,2025-01-03,5,False,5916,Butter 100g,Dairy,Amul,True,12,Chilled (2-4°C),LOT-20241222-910,893,575,279,32,264,11,49.58,13832.82,2,Supermarket A - Indiranagar
7537,2023-09-28,2023-08-30,2023-11-30,63,False,8071,Soda 500ml,Beverages,Coca-Cola,False,92,Ambient (20-25°C),LOT-20230830-416,1105,576,217,18,341,13,48.15,10448.55,5,Supermarket A - Indiranagar
7538,2023-03-23,2023-02-24,2023-08-12,142,False,8383,Packaged Water 1L,Beverages,Bisleri,False,169,Ambient (20-25°C),LOT-20230224-647,600,512,282,8,222,7,48.32,13626.24,4,Supermarket A - Indiranagar
7539,2024-11-01,2024-10-16,2024-11-03,2,True,5121,Curd 400g,Dairy,Amul,True,18,Chilled (2-4°C),LOT-20241016-123,760,446,268,21,157,157,24.86,6662.48,2,Supermarket A - Indiranagar
7540,2024-11-12,2024-11-02,2024-11-15,3,True,3838,Banana,Fruits,FreshFarms,True,13,Cool (10-15°C),LOT-20241102-859,631,295,148,14,133,133,116.25,17205.0,4,Supermarket A - Indiranagar
