Unnamed: 0,Date,Manufacturing_Date,Expiry_Date,Days_to_Expiry_at_Sale,Is_Near_Expiry_At_Sale,Product_ID,Product_Name,Category,Company_Name,Is_Perishable,Shelf_Life_Days,Storage_Temperature,Lot_ID,Stock_Batch_Quantity,Quantity_Stocked,Quantity_Sold,Wastage_Units,On_Hand_After_Sale,Near_Expiry_Units,Price_per_Unit,Revenue,Feedback_Score,Supermarket_Branch
9710,2023-10-15,2023-10-11,2023-10-21,6,False,3428,Grapes,Fruits,Reliance Fresh,True,10,Cool (10-15°C),LOT-20231011-421,451,265,103,22,140,15,47.02,4843.06,5,Supermarket B - Whitefield
9711,2024-10-19,2024-09-26,2025-02-08,112,False,9672,Chocolate Bar 45g,Snacks,Cadbury,False,135,Ambient (20-25°C),LOT-20240926-732,631,366,176,8,182,52,129.8,22844.8,5,Supermarket B - Whitefield
9712,2023-05-15,2023-05-04,2023-05-15,0,True,5797,Curd 400g,Dairy,Amul,True,11,Chilled (2-4°C),LOT-20230504-143,535,348,128,34,186,186,94.2,12057.6,2,Supermarket B - Whitefield
9713,2025-05-01,2025-04-11,2025-05-07,6,False,5610,Butter 100g,Dairy,Amul,True,26,Chilled (2-4°C),LOT-20250411-827,463,463,286,22,155,33,33.84,9678.24,1,Supermarket B - Whitefield
9714,2024-09-14,2024-09-09,2024-09-14,0,True,6379,Pav 6pc,Bakery,Modern Foods,True,5,Ambient (20-25°C),LOT-20240909-960,605,352,225,15,112,112,26.45,5951.25,2,Supermarket B - Whitefield
9715,2025-03-31,2025-03-21,2025-04-02,2,True,4704,Onion,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20250321-796,383,287,151,14,122,122,46.76,7060.76,3,Supermarket B - Whitefield
9716,2024-12-03,2024-02-27,2025-01-29,57,False,8955,Orange Juice 1L,Beverages,Real,False,337,Ambient (20-25°C),LOT-20240227-270,918,689,238,15,436,91,72.04,17145.52,4,Supermarket B - Whitefield
9717,2025-03-16,2025-03-16,2025-03-28,12,False,7661,Eggs Dozen,Meat,Local Farm,True,12,Frozen (-18°C),LOT-20250316-576,730,574,299,37,238,54,294.89,88172.11,4,Supermarket B - Whitefield
9718,2024-05-03,2024-04-25,2024-05-12,9,False,3387,Grapes,Fruits,Reliance Fresh,True,17,Cool (10-15°C),LOT-20240425-648,764,601,241,43,317,31,37.58,9056.78,5,Supermarket B - Whitefield
9719,2025-05-28,2025-05-26,2025-06-17,20,False,5391,Paneer 200g,Dairy,Nandini,True,22,Chilled (2-4°C),LOT-20250526-145,609,382,295,8,79,7,114.43,33756.85,5,Supermarket B - Whitefield
9720,2024-04-28,2024-04-24,2024-04-29,1,True,6609,Pav 6pc,Bakery,Modern Foods,True,5,Ambient (20-25°C),LOT-20240424-223,353,190,126,5,59,59,28.4,3578.4,3,Supermarket B - Whitefield
9721,2024-12-24,2024-12-17,2024-12-30,6,False,7829,Mutton Curry Cut 500g,Meat,Licious,True,13,Frozen (-18°C),LOT-20241217-401,460,265,104,14,147,39,213.14,22166.56,3,Supermarket B - Whitefield
9722,2025-04-27,2025-04-23,2025-04-28,1,True,6158,Brown Bread,Bakery,Britannia,True,5,Ambient (20-25°C),LOT-20250423-349,637,470,267,18,185,185,75.93,20273.31,2,Supermarket B - Whitefield
9723,2024-04-14,2024-04-12,2024-04-23,9,False,4242,Spinach,Vegetables,FarmGate,True,11,Cool (10-15°C),LOT-20240412-356,503,245,104,13,128,14,59.14,6150.56,4,Supermarket B - Whitefield
9724,2024-06-21,2024-06-14,2024-06-26,5,False,7353,Fish Fillet 500g,Meat,FreshToHome,True,12,Frozen (-18°C),LOT-20240614-787,872,608,250,46,312,17,183.98,45995.0,2,Supermarket B - Whitefield
9725,2023-03-06,2023-03-02,2023-03-13,7,False,7283,Mutton Curry Cut 500g,Meat,Licious,True,11,Frozen (-18°C),LOT-20230302-757,394,205,122,12,71,16,300.2,36624.4,5,Supermarket B - Whitefield
9726,2023-09-16,2023-09-15,2023-09-28,12,False,4792,Spinach,Vegetables,FarmGate,True,13,Cool (10-15°C),LOT-20230915-375,468,298,190,13,95,10,48.46,9207.4,4,Supermarket B - Whitefield
9727,2024-09-15,2024-09-13,2024-09-23,8,False,4682,Spinach,Vegetables,FarmGate,True,10,Cool (10-15°C),LOT-20240913-181,574,480,259,26,195,7,48.29,12507.11,5,Supermarket B - Whitefield
9728,2023-07-31,2023-05-17,2024-04-26,270,False,8209,Soda 500ml,Beverages,Coca-Cola,False,345,Ambient (20-25°C),LOT-20230517-104,930,923,336,26,561,139,115.85,38925.6,4,Supermarket B - Whitefield
9729,2025-02-18,2025-02-09,2025-02-21,3,True,4078,Onion,Vegetables,Namdhari,True,12,Cool (10-15°C),LOT-20250209-503,599,366,201,19,146,146,33.51,6735.51,3,Supermarket B - Whitefield
9730,2023-12-10,2023-10-16,2024-03-02,83,False,9781,Biscuit 200g,Snacks,Parle,False,138,Ambient (20-25°C),LOT-20231016-676,1033,584,255,21,308,34,124.63,31780.65,3,Supermarket B - Whitefield
9731,2023-05-29,2023-05-22,2023-05-31,2,True,5683,Curd 400g,Dairy,Amul,True,9,Chilled (2-4°C),LOT-20230522-113,356,207,86,17,104,104,34.39,2957.54,4,Supermarket B - Whitefield
9732,2023-06-16,2023-06-15,2023-06-18,2,True,6776,Sandwich Bread,Bakery,Britannia,True,3,Ambient (20-25°C),LOT-20230615-571,794,583,364,26,193,193,118.32,43068.48,5,Supermarket B - Whitefield
9733,2025-03-26,2024-09-01,2025-08-24,151,False,9299,Chocolate Bar 45g,Snacks,Cadbury,False,357,Ambient (20-25°C),LOT-20240901-929,715,427,160,19,248,55,86.75,13880.0,3,Supermarket B - Whitefield
9734,2024-11-09,2024-11-03,2025-05-15,187,False,9273,Potato Chips 100g,Snacks,Lays,False,193,Ambient (20-25°C),LOT-20241103-976,999,711,437,13,261,72,87.37,38180.69,5,Supermarket B - Whitefield
9735,2024-07-25,2024-05-06,2024-12-26,154,False,9634,Biscuit 200g,Snacks,Parle,False,234,Ambient (20-25°C),LOT-20240506-720,1057,510,208,12,290,75,14.55,3026.4,5,Supermarket B - Whitefield
9736,2023-03-11,2023-03-06,2023-03-13,2,True,3289,Banana,Fruits,FreshFarms,True,7,Cool (10-15°C),LOT-20230306-950,208,139,49,13,77,77,112.72,5523.28,2,Supermarket B - Whitefield
9737,2024-03-10,2023-09-10,2024-03-25,15,False,8085,Mango Juice 1L,Beverages,Paper Boat,False,197,Ambient (20-25°C),LOT-20230910-387,1068,493,112,13,368,44,115.1,12891.2,2,Supermarket B - Whitefield
9738,2024-12-06,2024-12-03,2024-12-12,6,False,3415,Grapes,Fruits,Reliance Fresh,True,9,Cool (10-15°C),LOT-20241203-891,675,548,365,28,155,23,118.32,43186.8,5,Supermarket B - Whitefield
9739,2024-01-16,2024-01-16,2024-01-29,13,False,7734,Mutton Curry Cut 500g,Meat,Licious,True,13,Frozen (-18°C),LOT-20240116-623,642,537,208,44,285,83,206.92,43039.36,5,Supermarket B - Whitefield
9740,2023-12-23,2023-12-18,2024-01-01,9,False,3841,Banana,Fruits,FreshFarms,True,14,Cool (10-15°C),LOT-20231218-584,581,407,247,21,139,35,46.31,11438.57,5,Supermarket B - Whitefield
9741,2024-09-20,2024-09-13,2024-09-22,2,True,5636,Butter 100g,Dairy,Amul,True,9,Chilled (2-4°C),LOT-20240913-629,592,481,188,30,263,263,113.7,21375.6,3,Supermarket B - Whitefield
9742,2023-07-07,2023-02-24,2023-07-12,5,True,8928,Cold Coffee 200ml,Beverages,Nestlé,False,138,Ambient (20-25°C),LOT-20230224-436,813,513,210,11,292,292,28.97,6083.7,4,Supermarket B - Whitefield
9743,2024-12-20,2024-05-15,2025-01-14,25,False,8693,Soda 500ml,Beverages,Coca-Cola,False,244,Ambient (20-25°C),LOT-20240515-824,987,492,175,13,304,32,116.59,20403.25,3,Supermarket B - Whitefield
9744,2025-06-06,2025-06-06,2025-06-16,10,False,4552,Spinach,Vegetables,FarmGate,True,10,Cool (10-15°C),LOT-20250606-452,545,250,163,13,74,14,19.91,3245.33,4,Supermarket B - Whitefield
9745,2024-02-28,2024-02-25,2024-02-28,0,True,6119,Pav 6pc,Bakery,Modern Foods,True,3,Ambient (20-25°C),LOT-20240225-820,588,285,133,23,129,129,58.95,7840.35,3,Supermarket B - Whitefield
9746,2024-01-25,2024-01-24,2024-02-02,8,False,5052,Milk 500ml,Dairy,Amul,True,9,Chilled (2-4°C),LOT-20240124-706,545,417,171,36,210,19,77.63,13274.73,2,Supermarket B - Whitefield
9747,2025-03-22,2024-11-02,2025-04-26,35,False,9301,Chocolate Bar 45g,Snacks,Cadbury,False,175,Ambient (20-25°C),LOT-20241102-330,688,490,175,14,301,39,96.74,16929.5,3,Supermarket B - Whitefield
9748,2024-10-23,2024-10-19,2024-10-31,8,False,7433,Fish Fillet 500g,Meat,FreshToHome,True,12,Frozen (-18°C),LOT-20241019-740,472,198,74,13,111,13,374.24,27693.76,4,Supermarket B - Whitefield
9749,2023-07-04,2023-07-02,2023-07-29,25,False,5802,Butter 100g,Dairy,Amul,True,27,Chilled (2-4°C),LOT-20230702-680,429,186,140,5,41,7,61.99,8678.6,5,Supermarket B - Whitefield
9750,2024-11-12,2024-11-08,2024-11-14,2,True,6242,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20241108-233,501,386,198,28,160,160,119.35,23631.3,4,Supermarket B - Whitefield
9751,2023-12-31,2023-12-30,2024-12-08,343,False,8078,Packaged Water 1L,Beverages,Bisleri,False,344,Ambient (20-25°C),LOT-20231230-806,1023,822,292,27,503,90,19.1,5577.2,3,Supermarket B - Whitefield
9752,2024-06-28,2024-06-25,2024-06-29,1,True,6689,Pav 6pc,Bakery,Modern Foods,True,4,Ambient (20-25°C),LOT-20240625-962,276,165,62,14,89,89,102.97,6384.14,5,Supermarket B - Whitefield
9753,2023-12-29,2023-12-20,2023-12-31,2,True,3705,Banana,Fruits,FreshFarms,True,11,Cool (10-15°C),LOT-20231220-742,395,311,160,18,133,133,32.86,5257.6,1,Supermarket B - Whitefield
9754,2024-07-16,2024-07-09,2024-07-18,2,True,4063,Potato,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20240709-261,499,157,102,6,49,49,42.77,4362.54,3,Supermarket B - Whitefield
9755,2024-08-06,2024-07-29,2024-08-16,10,False,3322,Apple,Fruits,Del Monte,True,18,Cool (10-15°C),LOT-20240729-220,673,384,222,24,138,31,113.78,25259.16,5,Supermarket B - Whitefield
9756,2025-01-11,2025-01-07,2025-01-14,3,True,4584,Onion,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20250107-296,519,269,130,22,117,117,21.95,2853.5,5,Supermarket B - Whitefield
9757,2024-07-29,2024-07-22,2024-08-04,6,False,4126,Tomato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20240722-123,618,357,116,22,219,62,33.16,3846.56,2,Supermarket B - Whitefield
9758,2025-08-16,2024-11-16,2025-10-27,72,False,9182,Potato Chips 100g,Snacks,Lays,False,345,Ambient (20-25°C),LOT-20241116-196,757,503,192,14,297,57,77.14,14810.88,3,Supermarket B - Whitefield
9759,2024-06-26,2024-06-24,2024-06-27,1,True,6643,Sandwich Bread,Bakery,Britannia,True,3,Ambient (20-25°C),LOT-20240624-595,583,356,153,32,171,171,46.97,7186.41,3,Supermarket B - Whitefield
9760,2024-04-28,2024-04-23,2024-05-01,3,True,4061,Tomato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240423-525,288,199,109,6,84,84,55.43,6041.87,3,Supermarket B - Whitefield
9761,2023-03-04,2023-03-04,2023-03-15,11,False,3104,Banana,Fruits,FreshFarms,True,11,Cool (10-15°C),LOT-20230304-825,501,325,113,28,184,18,74.07,8369.91,5,Supermarket B - Whitefield
9762,2024-08-29,2024-04-16,2025-02-07,162,False,8489,Soda 500ml,Beverages,Coca-Cola,False,297,Ambient (20-25°C),LOT-20240416-929,951,614,217,8,389,71,90.72,19686.24,5,Supermarket B - Whitefield
9763,2023-03-18,2023-03-17,2023-03-26,8,False,4716,Potato,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20230317-942,601,541,437,9,95,27,27.4,11973.8,5,Supermarket B - Whitefield
9764,2023-10-20,2023-10-20,2023-10-26,6,False,6404,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20231020-276,185,116,76,2,38,3,97.48,7408.48,4,Supermarket B - Whitefield
9765,2023-01-23,2023-01-17,2023-01-28,5,False,5615,Butter 100g,Dairy,Amul,True,11,Chilled (2-4°C),LOT-20230117-185,657,501,229,25,247,60,58.22,13332.38,3,Supermarket B - Whitefield
9766,2023-05-24,2023-05-20,2023-05-24,0,True,6610,Pav 6pc,Bakery,Modern Foods,True,4,Ambient (20-25°C),LOT-20230520-138,376,289,165,18,106,106,106.38,17552.7,2,Supermarket B - Whitefield
9767,2023-01-21,2023-01-17,2023-01-30,9,False,4630,Carrot,Vegetables,FarmGate,True,13,Cool (10-15°C),LOT-20230117-165,298,204,146,5,53,7,38.69,5648.74,5,Supermarket B - Whitefield
9768,2024-08-07,2024-06-06,2025-01-23,169,False,9537,Masala Namkeen 150g,Snacks,Haldiram's,False,231,Ambient (20-25°C),LOT-20240606-131,930,467,263,11,193,52,29.14,7663.82,4,Supermarket B - Whitefield
9769,2025-03-20,2025-03-16,2025-04-01,12,False,5400,Curd 400g,Dairy,Amul,True,16,Chilled (2-4°C),LOT-20250316-558,344,236,125,10,101,14,32.41,4051.25,3,Supermarket B - Whitefield
9770,2024-09-03,2024-08-29,2024-09-09,6,False,7027,Mutton Curry Cut 500g,Meat,Licious,True,11,Frozen (-18°C),LOT-20240829-676,619,382,179,32,171,1,222.39,39807.81,5,Supermarket B - Whitefield
9771,2024-08-02,2024-07-21,2024-08-03,1,True,4110,Tomato,Vegetables,Namdhari,True,13,Cool (10-15°C),LOT-20240721-365,236,142,68,10,64,64,36.84,2505.12,2,Supermarket B - Whitefield
9772,2024-01-05,2024-01-03,2024-01-07,2,True,6583,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20240103-186,391,268,153,15,100,100,88.24,13500.72,5,Supermarket B - Whitefield
9773,2025-01-21,2025-01-11,2025-01-29,8,False,3678,Grapes,Fruits,Reliance Fresh,True,18,Cool (10-15°C),LOT-20250111-339,558,405,203,28,174,47,78.3,15894.9,4,Supermarket B - Whitefield
9774,2024-02-05,2024-01-22,2024-10-27,265,False,9469,Masala Namkeen 150g,Snacks,Haldiram's,False,279,Ambient (20-25°C),LOT-20240122-252,1036,869,344,18,507,15,70.0,24080.0,5,Supermarket B - Whitefield
9775,2023-08-18,2023-08-15,2023-08-26,8,False,5925,Paneer 200g,Dairy,Nandini,True,11,Chilled (2-4°C),LOT-20230815-611,378,373,238,17,118,8,115.67,27529.46,5,Supermarket B - Whitefield
9776,2025-01-31,2024-10-28,2025-06-15,135,False,9504,Masala Namkeen 150g,Snacks,Haldiram's,False,230,Ambient (20-25°C),LOT-20241028-509,819,502,206,8,288,15,71.75,14780.5,5,Supermarket B - Whitefield
9777,2023-10-26,2023-10-24,2023-10-28,2,True,6578,Pav 6pc,Bakery,Modern Foods,True,4,Ambient (20-25°C),LOT-20231024-506,512,375,131,28,216,216,60.22,7888.82,3,Supermarket B - Whitefield
9778,2024-08-05,2024-03-29,2025-03-02,209,False,9288,Masala Namkeen 150g,Snacks,Haldiram's,False,338,Ambient (20-25°C),LOT-20240329-295,965,610,299,18,293,30,103.03,30805.97,5,Supermarket B - Whitefield
9779,2024-04-16,2024-04-13,2024-04-21,5,False,4129,Onion,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20240413-853,324,169,35,16,118,15,46.97,1643.95,4,Supermarket B - Whitefield
9780,2023-04-26,2023-04-21,2023-04-26,0,True,6037,Pav 6pc,Bakery,Modern Foods,True,5,Ambient (20-25°C),LOT-20230421-535,514,388,182,26,180,180,116.85,21266.7,2,Supermarket B - Whitefield
9781,2025-03-18,2025-03-01,2025-03-20,2,True,3800,Apple,Fruits,Del Monte,True,19,Cool (10-15°C),LOT-20250301-851,390,221,115,12,94,94,34.56,3974.4,4,Supermarket B - Whitefield
9782,2024-11-27,2024-07-15,2025-02-24,89,False,9168,Biscuit 200g,Snacks,Parle,False,224,Ambient (20-25°C),LOT-20240715-981,876,664,314,13,337,2,52.31,16425.34,3,Supermarket B - Whitefield
9783,2025-01-06,2024-12-24,2025-01-08,2,True,3569,Orange,Fruits,Del Monte,True,15,Cool (10-15°C),LOT-20241224-874,656,656,295,44,317,317,56.55,16682.25,3,Supermarket B - Whitefield
9784,2025-03-17,2025-03-16,2025-03-28,11,False,7447,Mutton Curry Cut 500g,Meat,Licious,True,12,Frozen (-18°C),LOT-20250316-516,523,314,160,20,134,6,315.04,50406.4,3,Supermarket B - Whitefield
9785,2026-01-07,2025-05-24,2026-02-20,44,False,8180,Mango Juice 1L,Beverages,Paper Boat,False,272,Ambient (20-25°C),LOT-20250524-462,751,446,173,8,265,60,98.59,17056.07,3,Supermarket B - Whitefield
9786,2024-02-20,2023-10-17,2024-04-26,66,False,9509,Potato Chips 100g,Snacks,Lays,False,192,Ambient (20-25°C),LOT-20231017-758,1075,914,296,26,592,20,125.84,37248.64,5,Supermarket B - Whitefield
9787,2023-11-06,2023-11-01,2023-11-08,2,True,3363,Orange,Fruits,Del Monte,True,7,Cool (10-15°C),LOT-20231101-622,456,344,174,18,152,152,74.65,12989.1,3,Supermarket B - Whitefield
9788,2025-01-14,2025-01-13,2025-01-21,7,False,7143,Mutton Curry Cut 500g,Meat,Licious,True,8,Frozen (-18°C),LOT-20250113-405,367,303,125,15,163,4,278.13,34766.25,4,Supermarket B - Whitefield
9789,2023-11-10,2023-11-09,2023-11-16,6,False,4616,Onion,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20231109-689,331,256,129,20,107,10,56.17,7245.93,3,Supermarket B - Whitefield
9790,2024-10-22,2024-10-19,2024-10-23,1,True,6841,Sandwich Bread,Bakery,Britannia,True,4,Ambient (20-25°C),LOT-20241019-520,378,261,123,19,119,119,114.58,14093.34,3,Supermarket B - Whitefield
9791,2023-06-18,2023-06-16,2023-06-25,7,False,4693,Onion,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20230616-435,546,274,158,12,104,11,42.09,6650.22,5,Supermarket B - Whitefield
9792,2024-05-24,2024-03-03,2024-06-08,15,False,8813,Soda 500ml,Beverages,Coca-Cola,False,97,Ambient (20-25°C),LOT-20240303-814,852,732,366,20,346,51,33.65,12315.9,2,Supermarket B - Whitefield
9793,2023-02-18,2023-02-16,2023-03-05,15,False,3195,Pomegranate,Fruits,FreshFarms,True,17,Cool (10-15°C),LOT-20230216-431,607,550,280,38,232,44,64.56,18076.8,5,Supermarket B - Whitefield
9794,2024-02-15,2024-02-14,2024-02-18,3,True,6565,Croissant,Bakery,Local Bakery,True,4,Ambient (20-25°C),LOT-20240214-592,452,395,230,27,138,138,90.06,20713.8,4,Supermarket B - Whitefield
9795,2024-01-16,2024-01-13,2024-01-19,3,True,6138,Croissant,Bakery,Local Bakery,True,6,Ambient (20-25°C),LOT-20240113-674,351,268,184,7,77,77,69.42,12773.28,4,Supermarket B - Whitefield
9796,2023-12-07,2023-09-08,2024-08-13,250,False,8341,Cold Coffee 200ml,Beverages,Nestlé,False,340,Ambient (20-25°C),LOT-20230908-844,820,494,193,17,284,54,92.62,17875.66,5,Supermarket B - Whitefield
9797,2024-01-21,2024-01-05,2024-01-23,2,True,5790,Butter 100g,Dairy,Amul,True,18,Chilled (2-4°C),LOT-20240105-411,493,377,169,26,182,182,67.85,11466.65,4,Supermarket B - Whitefield
9798,2023-06-26,2023-06-20,2023-07-02,6,False,4428,Carrot,Vegetables,FarmGate,True,12,Cool (10-15°C),LOT-20230620-494,441,354,202,20,132,19,57.42,11598.84,3,Supermarket B - Whitefield
9799,2024-10-25,2024-10-21,2024-10-30,5,False,4564,Potato,Vegetables,Namdhari,True,9,Cool (10-15°C),LOT-20241021-846,376,249,92,11,146,42,22.49,2069.08,4,Supermarket B - Whitefield
9800,2023-11-05,2023-10-28,2023-11-05,0,True,4633,Carrot,Vegetables,FarmGate,True,8,Cool (10-15°C),LOT-20231028-174,555,371,183,25,163,163,28.36,5189.88,3,Supermarket B - Whitefield
9801,2024-07-15,2024-07-04,2024-07-16,1,True,7839,Mutton Curry Cut 500g,Meat,Licious,True,12,Frozen (-18°C),LOT-20240704-496,598,493,180,28,285,285,397.36,71524.8,3,Supermarket B - Whitefield
9802,2025-03-26,2025-03-23,2025-03-26,0,True,6431,Sandwich Bread,Bakery,Britannia,True,3,Ambient (20-25°C),LOT-20250323-367,633,496,195,44,257,257,85.94,16758.3,2,Supermarket B - Whitefield
9803,2024-07-17,2024-07-17,2024-07-20,3,True,6518,Croissant,Bakery,Local Bakery,True,3,Ambient (20-25°C),LOT-20240717-607,424,309,299,2,8,8,76.7,22933.3,4,Supermarket B - Whitefield
9804,2023-12-16,2023-12-14,2023-12-20,4,False,6870,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20231214-301,674,625,271,39,315,55,47.71,12929.41,4,Supermarket B - Whitefield
9805,2024-06-17,2024-05-29,2024-06-18,1,True,3306,Apple,Fruits,Del Monte,True,20,Cool (10-15°C),LOT-20240529-984,556,371,187,28,156,156,38.54,7206.98,3,Supermarket B - Whitefield
9806,2025-03-13,2025-03-02,2025-03-15,2,True,3357,Banana,Fruits,FreshFarms,True,13,Cool (10-15°C),LOT-20250302-662,441,344,193,20,131,131,63.17,12191.81,5,Supermarket B - Whitefield
9807,2025-04-20,2025-04-11,2025-04-22,2,True,4300,Spinach,Vegetables,FarmGate,True,11,Cool (10-15°C),LOT-20250411-981,521,304,156,21,127,127,38.44,5996.64,4,Supermarket B - Whitefield
9808,2023-01-10,2023-01-05,2023-01-14,4,False,3442,Pomegranate,Fruits,FreshFarms,True,9,Cool (10-15°C),LOT-20230105-597,621,392,182,33,177,40,71.81,13069.42,4,Supermarket B - Whitefield
9809,2023-05-19,2023-05-12,2023-05-20,1,True,4221,Tomato,Vegetables,Namdhari,True,8,Cool (10-15°C),LOT-20230512-464,429,310,124,19,167,167,21.66,2685.84,4,Supermarket B - Whitefield
9810,2023-08-28,2023-07-27,2023-12-04,98,False,8463,Soda 500ml,Beverages,Coca-Cola,False,130,Ambient (20-25°C),LOT-20230727-796,831,784,352,24,408,26,93.35,32859.2,4,Supermarket B - Whitefield
9811,2024-10-20,2024-10-15,2024-10-22,2,True,4467,Tomato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20241015-525,123,74,30,5,39,39,33.8,1014.0,4,Supermarket B - Whitefield
9812,2023-10-01,2023-07-31,2024-01-25,116,False,9763,Chocolate Bar 45g,Snacks,Cadbury,False,178,Ambient (20-25°C),LOT-20230731-536,911,451,180,15,256,74,70.16,12628.8,4,Supermarket B - Whitefield
9813,2023-04-26,2023-04-13,2023-05-02,6,False,3127,Pomegranate,Fruits,FreshFarms,True,19,Cool (10-15°C),LOT-20230413-487,408,331,169,17,145,18,35.82,6053.58,5,Supermarket B - Whitefield
9814,2023-05-30,2023-05-28,2023-06-04,5,False,4486,Potato,Vegetables,Namdhari,True,7,Cool (10-15°C),LOT-20230528-390,392,306,133,19,154,2,57.38,7631.54,5,Supermarket B - Whitefield
9815,2024-12-25,2024-09-20,2024-12-30,5,True,8883,Mango Juice 1L,Beverages,Paper Boat,False,101,Ambient (20-25°C),LOT-20240920-891,1002,812,141,34,637,637,70.19,9896.79,4,Supermarket B - Whitefield
9816,2025-04-27,2025-04-23,2025-05-07,10,False,3587,Apple,Fruits,Del Monte,True,14,Cool (10-15°C),LOT-20250423-505,205,115,52,8,55,12,49.17,2556.84,5,Supermarket B - Whitefield
9817,2024-06-17,2024-04-01,2025-01-28,225,False,9191,Potato Chips 100g,Snacks,Lays,False,302,Ambient (20-25°C),LOT-20240401-119,853,554,318,15,221,5,100.06,31819.08,4,Supermarket B - Whitefield
9818,2024-06-18,2024-06-05,2024-06-18,0,True,4019,Carrot,Vegetables,FarmGate,True,13,Cool (10-15°C),LOT-20240605-154,645,523,266,46,211,211,34.29,9121.14,2,Supermarket B - Whitefield
9819,2023-11-17,2023-11-12,2023-11-17,0,True,7087,Mutton Curry Cut 500g,Meat,Licious,True,5,Frozen (-18°C),LOT-20231112-527,365,227,141,10,76,76,114.56,16152.96,3,Supermarket B - Whitefield
9820,2023-10-05,2023-06-15,2023-10-26,21,False,9820,Masala Namkeen 150g,Snacks,Haldiram's,False,133,Ambient (20-25°C),LOT-20230615-413,864,471,158,10,303,11,126.19,19938.02,4,Supermarket B - Whitefield
9821,2023-07-17,2023-07-16,2023-07-24,7,False,3619,Banana,Fruits,FreshFarms,True,8,Cool (10-15°C),LOT-20230716-660,534,276,89,29,158,20,107.83,9596.87,4,Supermarket B - Whitefield
9822,2024-05-11,2024-05-05,2024-05-15,4,False,4850,Onion,Vegetables,Namdhari,True,10,Cool (10-15°C),LOT-20240505-602,511,296,180,13,103,26,32.93,5927.4,2,Supermarket B - Whitefield
9823,2025-01-15,2025-01-09,2025-01-15,0,True,6992,Sandwich Bread,Bakery,Britannia,True,6,Ambient (20-25°C),LOT-20250109-175,496,404,162,29,213,213,76.5,12393.0,3,Supermarket B - Whitefield
9824,2024-07-02,2024-05-15,2024-12-13,164,False,8926,Soda 500ml,Beverages,Coca-Cola,False,212,Ambient (20-25°C),LOT-20240515-865,1094,646,277,8,361,102,49.8,13794.6,5,Supermarket B - Whitefield
9825,2023-12-11,2023-11-29,2023-12-17,6,False,5774,Curd 400g,Dairy,Amul,True,18,Chilled (2-4°C),LOT-20231129-916,592,422,159,32,231,50,85.09,13529.31,4,Supermarket B - Whitefield
9826,2023-06-23,2023-06-12,2023-06-29,6,False,5354,Yogurt Cup,Dairy,Nestlé,True,17,Chilled (2-4°C),LOT-20230612-343,400,186,100,5,81,16,100.55,10055.0,4,Supermarket B - Whitefield
9827,2024-02-14,2023-12-02,2024-07-14,151,False,8235,Packaged Water 1L,Beverages,Bisleri,False,225,Ambient (20-25°C),LOT-20231202-904,885,583,261,12,310,75,62.45,16299.45,5,Supermarket B - Whitefield
9828,2026-02-14,2025-05-05,2026-04-25,70,False,8402,Soda 500ml,Beverages,Coca-Cola,False,355,Ambient (20-25°C),LOT-20250505-867,900,408,133,13,262,9,105.89,14083.37,4,Supermarket B - Whitefield
9829,2023-01-01,2023-01-01,2023-01-13,12,False,4441,Carrot,Vegetables,FarmGate,True,12,Cool (10-15°C),LOT-20230101-648,405,362,243,15,104,23,26.62,6468.66,4,Supermarket B - Whitefield
9830,2024-09-12,2024-09-06,2024-09-12,0,True,6231,Pav 6pc,Bakery,Modern Foods,True,6,Ambient (20-25°C),LOT-20240906-627,572,461,295,17,149,149,36.37,10729.15,4,Supermarket B - Whitefield
9831,2024-12-29,2024-10-31,2025-02-28,61,False,9560,Masala Namkeen 150g,Snacks,Haldiram's,False,120,Ambient (20-25°C),LOT-20241031-125,801,677,290,20,367,27,148.63,43102.7,3,Supermarket B - Whitefield
9832,2025-05-09,2025-05-02,2025-05-11,2,True,3193,Pomegranate,Fruits,FreshFarms,True,9,Cool (10-15°C),LOT-20250502-427,543,406,211,18,177,177,82.16,17335.76,3,Supermarket B - Whitefield
9833,2025-01-09,2025-01-08,2025-01-11,2,True,6905,Croissant,Bakery,Local Bakery,True,3,Ambient (20-25°C),LOT-20250108-912,712,567,319,33,215,215,26.92,8587.48,4,Supermarket B - Whitefield
