Date,Shop_ID,Shop_Name,City,Product_ID,Product_Name,Category,Supplier_Name,Quantity_Stocked,Quantity_Sold,Price_per_Unit (₹),Revenue (₹),Wastage_Units,Storage_Type,Feedback_Score
2024-09-06,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,38,34,155.0,5270.0,4,Ambient,3
2024-09-06,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,67,52,20.0,1040.0,15,Ambient,3
2024-09-06,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,39,27,40.0,1080.0,12,Refrigerated,2
2024-09-07,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,42,17,42.0,714.0,25,Refrigerated,3
2024-09-07,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,26,24,38.0,912.0,2,Ambient,5
2024-09-07,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,47,43,240.0,10320.0,4,Ice Box,4
2024-09-07,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,50,45,72.0,3240.0,5,Refrigerated,4
2024-09-07,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,32,15,25.0,375.0,17,Ambient,2
2024-09-07,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,39,27,35.0,945.0,12,Ambient,3
2024-09-07,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,58,55,420.0,23100.0,3,Ambient,4
2024-09-07,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,32,32,155.0,4960.0,0,Ambient,5
2024-09-07,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,36,27,20.0,540.0,9,Ambient,3
2024-09-07,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,55,49,40.0,1960.0,6,Refrigerated,4
2024-09-08,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,48,27,42.0,1134.0,21,Refrigerated,2
2024-09-08,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,25,16,38.0,608.0,9,Ambient,2
2024-09-08,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,43,39,240.0,9360.0,4,Ice Box,4
2024-09-08,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,24,15,72.0,1080.0,9,Refrigerated,3
2024-09-08,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,39,34,25.0,850.0,5,Ambient,3
2024-09-08,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,40,16,35.0,560.0,24,Ambient,3
2024-09-08,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,26,18,420.0,7560.0,8,Ambient,2
2024-09-08,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,65,61,155.0,9455.0,4,Ambient,4
2024-09-08,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,25,21,20.0,420.0,4,Ambient,3
2024-09-08,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,68,60,40.0,2400.0,8,Refrigerated,3
2024-09-09,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,19,8,42.0,336.0,11,Refrigerated,3
2024-09-09,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,30,23,38.0,874.0,7,Ambient,3
2024-09-09,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,35,21,240.0,5040.0,14,Ice Box,2
2024-09-09,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,40,27,72.0,1944.0,13,Refrigerated,2
2024-09-09,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,20,11,25.0,275.0,9,Ambient,2
2024-09-09,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,32,17,35.0,595.0,15,Ambient,3
2024-09-09,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,35,27,420.0,11340.0,8,Ambient,4
2024-09-09,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,44,31,155.0,4805.0,13,Ambient,4
2024-09-09,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,21,19,20.0,380.0,2,Ambient,5
2024-09-09,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,50,38,40.0,1520.0,12,Refrigerated,3
2024-09-10,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,29,11,42.0,462.0,18,Refrigerated,3
2024-09-10,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,30,30,38.0,1140.0,0,Ambient,5
2024-09-10,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,39,22,240.0,5280.0,17,Ice Box,3
2024-09-10,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,28,15,72.0,1080.0,13,Refrigerated,2
2024-09-10,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,25,20,25.0,500.0,5,Ambient,3
2024-09-10,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,28,19,35.0,665.0,9,Ambient,3
2024-09-10,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,44,36,420.0,15120.0,8,Ambient,4
2024-09-10,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,46,44,155.0,6820.0,2,Ambient,4
2024-09-10,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,44,30,20.0,600.0,14,Ambient,2
2024-09-10,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,56,50,40.0,2000.0,6,Refrigerated,3
2024-09-11,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,38,28,42.0,1176.0,10,Refrigerated,3
2024-09-11,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,26,16,38.0,608.0,10,Ambient,3
2024-09-11,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,38,16,240.0,3840.0,22,Ice Box,2
2024-09-11,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,48,26,72.0,1872.0,22,Refrigerated,3
2024-09-11,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,32,31,25.0,775.0,1,Ambient,5
2024-09-11,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,15,10,35.0,350.0,5,Ambient,3
2024-09-11,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,51,51,420.0,21420.0,0,Ambient,4
2024-09-11,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,60,45,155.0,6975.0,15,Ambient,3
2024-09-11,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,49,45,20.0,900.0,4,Ambient,4
2024-09-11,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,24,20,40.0,800.0,4,Refrigerated,4
2024-09-12,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,39,33,42.0,1386.0,6,Refrigerated,3
2024-09-12,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,23,13,38.0,494.0,10,Ambient,3
2024-09-12,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,20,18,240.0,4320.0,2,Ice Box,4
2024-09-12,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,15,13,72.0,936.0,2,Refrigerated,4
2024-09-12,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,46,46,25.0,1150.0,0,Ambient,5
2024-09-12,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,22,12,35.0,420.0,10,Ambient,2
2024-09-12,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,62,53,420.0,22260.0,9,Ambient,4
2024-09-12,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,67,62,155.0,9610.0,5,Ambient,4
2024-09-12,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,60,45,20.0,900.0,15,Ambient,4
2024-09-12,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,29,20,40.0,800.0,9,Refrigerated,2
2024-09-13,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,50,38,42.0,1596.0,12,Refrigerated,4
2024-09-13,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,29,18,38.0,684.0,11,Ambient,2
2024-09-13,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,43,39,240.0,9360.0,4,Ice Box,4
2024-09-13,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,20,12,72.0,864.0,8,Refrigerated,2
2024-09-13,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,18,15,25.0,375.0,3,Ambient,4
2024-09-13,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,48,41,35.0,1435.0,7,Ambient,3
2024-09-13,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,70,60,420.0,25200.0,10,Ambient,3
2024-09-13,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,51,44,155.0,6820.0,7,Ambient,3
2024-09-13,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,48,34,20.0,680.0,14,Ambient,3
2024-09-13,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,56,51,40.0,2040.0,5,Refrigerated,4
2024-09-14,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,37,30,42.0,1260.0,7,Refrigerated,3
2024-09-14,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,25,13,38.0,494.0,12,Ambient,2
2024-09-14,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,20,16,240.0,3840.0,4,Ice Box,3
2024-09-14,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,44,40,72.0,2880.0,4,Refrigerated,5
2024-09-14,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,20,18,25.0,450.0,2,Ambient,5
2024-09-14,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,30,19,35.0,665.0,11,Ambient,2
2024-09-14,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,60,51,420.0,21420.0,9,Ambient,3
2024-09-14,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,37,29,155.0,4495.0,8,Ambient,3
2024-09-14,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,21,19,20.0,380.0,2,Ambient,4
2024-09-14,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,62,47,40.0,1880.0,15,Refrigerated,3
2024-09-15,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,24,17,42.0,714.0,7,Refrigerated,3
2024-09-15,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,38,31,38.0,1178.0,7,Ambient,4
2024-09-15,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,20,8,240.0,1920.0,12,Ice Box,3
2024-09-15,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,22,21,72.0,1512.0,1,Refrigerated,5
2024-09-15,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,22,20,25.0,500.0,2,Ambient,5
2024-09-15,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,43,43,35.0,1505.0,0,Ambient,5
2024-09-15,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,47,34,420.0,14280.0,13,Ambient,4
2024-09-15,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,38,26,155.0,4030.0,12,Ambient,2
2024-09-15,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,47,32,20.0,640.0,15,Ambient,3
2024-09-15,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,69,59,40.0,2360.0,10,Refrigerated,3
2024-09-16,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,42,37,42.0,1554.0,5,Refrigerated,3
2024-09-16,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,22,12,38.0,456.0,10,Ambient,2
2024-09-16,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,44,38,240.0,9120.0,6,Ice Box,3
2024-09-16,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,31,17,72.0,1224.0,14,Refrigerated,3
2024-09-16,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,34,25,25.0,625.0,9,Ambient,4
2024-09-16,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,30,24,35.0,840.0,6,Ambient,4
2024-09-16,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,45,41,420.0,17220.0,4,Ambient,5
2024-09-16,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,30,21,155.0,3255.0,9,Ambient,4
2024-09-16,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,59,47,20.0,940.0,12,Ambient,3
2024-09-16,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,22,16,40.0,640.0,6,Refrigerated,4
2024-09-17,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,21,10,42.0,420.0,11,Refrigerated,3
2024-09-17,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,22,17,38.0,646.0,5,Ambient,3
2024-09-17,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,40,16,240.0,3840.0,24,Ice Box,3
2024-09-17,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,18,15,72.0,1080.0,3,Refrigerated,4
2024-09-17,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,42,29,25.0,725.0,13,Ambient,2
2024-09-17,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,15,13,35.0,455.0,2,Ambient,4
2024-09-17,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,28,28,420.0,11760.0,0,Ambient,5
2024-09-17,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,54,46,155.0,7130.0,8,Ambient,4
2024-09-17,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,28,21,20.0,420.0,7,Ambient,4
2024-09-17,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,51,49,40.0,1960.0,2,Refrigerated,5
2024-09-18,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,39,21,42.0,882.0,18,Refrigerated,2
2024-09-18,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,48,43,38.0,1634.0,5,Ambient,4
2024-09-18,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,25,17,240.0,4080.0,8,Ice Box,3
2024-09-18,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,42,27,72.0,1944.0,15,Refrigerated,3
2024-09-18,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,17,11,25.0,275.0,6,Ambient,3
2024-09-18,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,42,17,35.0,595.0,25,Ambient,2
2024-09-18,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,43,39,420.0,16380.0,4,Ambient,4
2024-09-18,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,33,23,155.0,3565.0,10,Ambient,2
2024-09-18,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,64,57,20.0,1140.0,7,Ambient,3
2024-09-18,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,68,55,40.0,2200.0,13,Refrigerated,4
2024-09-19,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,23,18,42.0,756.0,5,Refrigerated,3
2024-09-19,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,31,19,38.0,722.0,12,Ambient,3
2024-09-19,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,39,15,240.0,3600.0,24,Ice Box,3
2024-09-19,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,26,24,72.0,1728.0,2,Refrigerated,5
2024-09-19,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,42,24,25.0,600.0,18,Ambient,3
2024-09-19,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,29,22,35.0,770.0,7,Ambient,3
2024-09-19,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,50,38,420.0,15960.0,12,Ambient,3
2024-09-19,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,31,30,155.0,4650.0,1,Ambient,5
2024-09-19,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,40,32,20.0,640.0,8,Ambient,4
2024-09-19,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,56,47,40.0,1880.0,9,Refrigerated,3
2024-09-20,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,29,13,42.0,546.0,16,Refrigerated,2
2024-09-20,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,17,17,38.0,646.0,0,Ambient,4
2024-09-20,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,38,18,240.0,4320.0,20,Ice Box,3
2024-09-20,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,36,20,72.0,1440.0,16,Refrigerated,2
2024-09-20,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,17,12,25.0,300.0,5,Ambient,4
2024-09-20,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,21,21,35.0,735.0,0,Ambient,4
2024-09-20,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,61,47,420.0,19740.0,14,Ambient,4
2024-09-20,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,64,50,155.0,7750.0,14,Ambient,4
2024-09-20,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,64,61,20.0,1220.0,3,Ambient,5
2024-09-20,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,35,25,40.0,1000.0,10,Refrigerated,4
2024-09-21,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,41,33,42.0,1386.0,8,Refrigerated,4
2024-09-21,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,21,12,38.0,456.0,9,Ambient,2
2024-09-21,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,47,27,240.0,6480.0,20,Ice Box,2
2024-09-21,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,44,17,72.0,1224.0,27,Refrigerated,2
2024-09-21,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,16,13,25.0,325.0,3,Ambient,3
2024-09-21,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,29,13,35.0,455.0,16,Ambient,2
2024-09-21,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,59,53,420.0,22260.0,6,Ambient,3
2024-09-21,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,36,31,155.0,4805.0,5,Ambient,3
2024-09-21,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,36,28,20.0,560.0,8,Ambient,4
2024-09-21,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,48,42,40.0,1680.0,6,Refrigerated,4
2024-09-22,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,37,25,42.0,1050.0,12,Refrigerated,2
2024-09-22,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,19,8,38.0,304.0,11,Ambient,3
2024-09-22,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,38,29,240.0,6960.0,9,Ice Box,4
2024-09-22,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,30,27,72.0,1944.0,3,Refrigerated,5
2024-09-22,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,27,18,25.0,450.0,9,Ambient,3
2024-09-22,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,27,12,35.0,420.0,15,Ambient,2
2024-09-22,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,48,43,420.0,18060.0,5,Ambient,4
2024-09-22,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,42,38,155.0,5890.0,4,Ambient,4
2024-09-22,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,54,49,20.0,980.0,5,Ambient,4
2024-09-22,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,67,47,40.0,1880.0,20,Refrigerated,4
2024-09-23,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,45,21,42.0,882.0,24,Refrigerated,3
2024-09-23,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,22,14,38.0,532.0,8,Ambient,3
2024-09-23,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,35,27,240.0,6480.0,8,Ice Box,3
2024-09-23,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,26,21,72.0,1512.0,5,Refrigerated,4
2024-09-23,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,26,23,25.0,575.0,3,Ambient,3
2024-09-23,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,15,12,35.0,420.0,3,Ambient,3
2024-09-23,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,49,35,420.0,14700.0,14,Ambient,4
2024-09-23,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,36,34,155.0,5270.0,2,Ambient,5
2024-09-23,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,50,49,20.0,980.0,1,Ambient,5
2024-09-23,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,24,22,40.0,880.0,2,Refrigerated,5
2024-09-24,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,25,14,42.0,588.0,11,Refrigerated,3
2024-09-24,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,41,24,38.0,912.0,17,Ambient,3
2024-09-24,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,44,39,240.0,9360.0,5,Ice Box,3
2024-09-24,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,19,11,72.0,792.0,8,Refrigerated,3
2024-09-24,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,44,37,25.0,925.0,7,Ambient,3
2024-09-24,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,49,38,35.0,1330.0,11,Ambient,3
2024-09-24,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,40,36,420.0,15120.0,4,Ambient,5
2024-09-24,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,30,24,155.0,3720.0,6,Ambient,3
2024-09-24,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,60,44,20.0,880.0,16,Ambient,3
